date,APMOLLER_B,APMOLLER_A,INDUSTRIVARDEN_A,INDUSTRIVARDEN_C,INVESTOR_B,INVESTOR_A,SVENSKAHANDBKN_A,SVENSKAHANDBKN_B,VOLVO_B,VOLVO_A,VW_PREF,VW,HYUNDAI,HYUNDAI_PREF,STORAENSO_R,STORAENSO_A
27.04.2009,811.7,970.35,432.72,82.03,307.43,849.12,678.99,166.09,794.85,788.36,548.7,11359.61,2.37,0.11,305.18,240.54
28.04.2009,795.96,954.33,425.67,80.34,297.13,814.34,694.83,169.36,741.74,739.34,524.59,11392.19,2.29,0.11,297.81,260.04
29.04.2009,815.23,980.71,435.93,82.32,306.83,845.21,697.72,170.09,792.13,793.11,519.38,11338.24,2.38,0.11,311.2,274.71
30.04.2009,850.16,1020.15,426.78,80.46,305.18,838.66,679.79,167.41,798.72,795.92,538.49,11323.85,2.59,0.12,303.16,276.95
01.05.2009,854.18,1028.18,426.53,80.42,305,838.16,679.38,167.31,798.25,795.44,538.57,11325.6,2.59,0.12,303.2,277
04.05.2009,920.62,1105.85,472.75,89.43,313.75,866.44,703.45,171.99,848.87,853.26,520.96,11173.38,2.63,0.12,326.27,285.66
05.05.2009,958.07,1148.26,458.49,86.54,313.01,860.63,701.79,171,839.26,843.71,531.37,11117.75,2.63,0.12,324.31,281.61
06.05.2009,951.86,1147.18,459.85,87.99,321.19,885.84,719.7,174.15,864.6,865.09,557.13,10670.28,2.62,0.12,335.69,280.58
07.05.2009,920.11,1111.61,463.66,87.78,313.88,866.32,716.71,173.74,865.75,862.51,532.02,10894.54,2.56,0.12,325.9,289.28
08.05.2009,925.02,1117.54,475.4,90.13,323.83,898.49,750.83,181.67,882.59,879.24,522.41,11225.97,2.55,0.12,348.82,297.63
11.05.2009,896.85,1076.54,460.17,87.32,320.64,883.48,722.92,176.14,838.16,835.18,489.81,11213.89,2.54,0.12,347.39,295.89
12.05.2009,903.75,1088.22,444.01,84.06,313.5,863.29,697.6,171.22,800.8,794.26,502.46,11012.47,2.56,0.12,325.07,290.53
13.05.2009,839.2,1012.86,433.88,82.05,302.8,832.95,675.58,164.99,754.7,750.06,498.68,10857.53,2.54,0.13,304.07,266.25
14.05.2009,822.1,995.31,440.82,82.84,304.84,842.66,695.02,169.97,760.84,753.11,522.49,10781.39,2.45,0.13,295.9,261.71
15.05.2009,863.07,1038.69,444.34,84.12,310.38,863.93,712.96,171.64,772.74,763.35,559.25,10628.61,2.46,0.14,312.47,266.1
18.05.2009,861.93,1037.4,455.62,85.81,317.47,880.48,728.1,175.59,771.97,764.13,539.59,10846.55,2.48,0.14,312.2,274.61
19.05.2009,899.06,1082.53,478.83,90.74,329.7,909.09,757.17,183.21,822.19,811.57,568.33,10696.7,2.6,0.15,317.13,286.09
20.05.2009,970.44,1169.35,489.28,92.41,335.76,931.78,763.42,184.11,837.32,826.51,580.88,10797.72,2.61,0.15,319.65,288.6
21.05.2009,969.37,1168.07,484.75,91.56,332.66,923.15,756.36,182.4,829.57,818.86,583.12,10912.93,2.6,0.15,319.33,288.31
22.05.2009,984.97,1186.86,481.6,92.13,332.82,917.11,763,184.63,815.67,801,594.67,11163.43,2.5,0.15,311.99,282.02
25.05.2009,941.77,1130.82,485.97,92.36,328.94,910.03,765.96,185.34,800.19,790.45,587.24,11116.36,2.56,0.15,311.64,276.9
26.05.2009,921.26,1109.22,482.46,92.38,328.22,904.36,742.55,179.69,790.13,777.34,587.69,11089.98,2.48,0.15,308.98,273.21
27.05.2009,906.7,1091.53,477.14,91.03,323.24,892.43,728.06,176.49,765.63,751.54,586.21,10632.78,2.45,0.14,312.08,269.9
28.05.2009,893.53,1075.47,467.16,89.04,320.13,881.85,717.58,173.96,752.05,738.13,585.71,10428.52,2.62,0.15,310.2,261.45
29.05.2009,907.03,1098.54,470.34,89.58,326.34,897.06,747.8,180.65,772.99,757.19,624.09,10748.34,2.68,0.16,313.42,269.29
01.06.2009,907.16,1098.69,505.5,96.31,340.78,939.72,781.01,187.72,827.78,812.97,657.59,11479.68,2.82,0.16,328.34,274.32
02.06.2009,969.92,1161.33,494.54,95.45,337.54,932.65,736.8,178.93,827.36,812.59,651.64,12921,2.8,0.16,334.61,282.08
03.06.2009,923.04,1107.78,466.68,88.57,321.33,883.11,690.3,166.78,773.79,761.22,609.8,12039.14,2.82,0.16,323.12,277.71
04.06.2009,931.44,1114.6,468.23,88.54,323.08,891.92,700.17,169.77,768.46,754.34,630.14,12545.52,2.83,0.16,315.69,279.93
05.06.2009,919.61,1100.44,458.69,87.68,319.61,882.55,677.1,164.79,753.85,739.98,641.19,12037.71,2.82,0.16,305.04,273.62
08.06.2009,907.29,1085.64,450.71,85.77,314.67,866.73,676,163.62,720.72,708.71,627.1,12302.56,2.67,0.15,298.15,267.46
09.06.2009,936.2,1127.41,446.78,85.87,318.61,877.58,674.47,162.66,740.68,726.88,635.97,12706.37,2.61,0.15,302.75,263.7
10.06.2009,994.44,1188.26,467.48,89.06,328.03,906.16,700.32,169.5,779.86,764.1,636.44,12583.83,2.82,0.16,310.89,274.14
11.06.2009,996.21,1186.91,476.51,91.26,329.2,907.72,727.15,175.97,785.61,769.84,636.75,12765.21,2.78,0.16,318.98,274.87
12.06.2009,982.71,1167.23,472.07,90.35,328.1,904.54,715.16,173.38,798.02,783.7,627.92,12367.13,2.8,0.16,309.92,273.39
15.06.2009,943.87,1123.59,452.02,86.07,314.06,865.13,702.75,169.18,751.62,736.34,594.33,11698.92,2.77,0.16,295.45,271.85
16.06.2009,958.94,1138.48,456.67,86.67,313.1,864.16,700.14,168.55,771.07,761.71,580.06,11538.24,2.71,0.16,293.72,266.98
17.06.2009,913.25,1089.55,429.98,80.97,306.45,851.16,675.6,163.22,739.96,723.32,554.49,11700.15,2.72,0.16,279.36,257.82
18.06.2009,908.62,1080.38,431.31,80.23,305.86,845.47,687.52,168.17,741.88,726.68,570.97,11412.7,2.7,0.15,270.33,259.63
19.06.2009,900.88,1071,429.62,79.91,304.66,842.16,684.83,167.51,738.97,723.83,573.69,11048.87,2.78,0.16,269.64,258.97
22.06.2009,862.12,1023.87,407.04,76.03,290.87,801.19,638.45,157.46,702.12,693.39,557.03,10890.53,2.81,0.16,262.92,255.94
23.06.2009,861.83,1023.26,413.96,77.4,295.78,809.41,646.86,158.63,693.88,677.67,571.44,11192.29,2.77,0.16,268.3,246.82
24.06.2009,885.43,1051.98,429.74,81.17,309.65,852.38,698.65,171.16,744.58,733.91,576.25,12506.67,2.78,0.16,283.47,249.43
25.06.2009,852.48,1008.72,414.07,77.77,303.26,836.62,679.69,164.79,709.63,697.83,575.25,12041.39,2.83,0.16,273.63,250.99
26.06.2009,848.55,1006.97,426.86,79.87,313.49,861.18,694.35,167.75,731.94,721.34,574.18,12464.66,2.81,0.16,279.07,258.34
29.06.2009,867.38,1040.1,456.48,85.24,324.79,895.28,730.89,176.56,762.79,750.35,578.55,12603.09,2.8,0.16,286.96,268.57
30.06.2009,882.01,1051.21,441.05,82.75,321.31,889.25,726.63,175.54,742.23,734.62,598.13,12059.85,2.83,0.16,276.73,259.18
01.07.2009,897.18,1076.33,470.32,88.57,333.23,920.74,769.43,184.33,784.12,772.97,597.99,12418.3,2.81,0.16,293.62,276.02
02.07.2009,856.67,1027.1,457.88,85.88,316.79,872.48,746.71,180.08,744.24,730.44,609.3,11419.22,2.78,0.15,280.97,265.6
03.07.2009,839.07,1012.42,452.95,84.55,315.99,874.09,766.34,183.61,737.74,727.08,598.65,11684.02,2.79,0.15,279.19,265.3
06.07.2009,803.91,966.27,440.69,82.79,309.16,853.02,743.94,178.82,723.39,711.38,596.76,11221.71,2.82,0.15,265.17,251.26
07.07.2009,814.01,968.39,441.01,83.2,306.96,846.81,744.28,178.9,712.15,703.3,586.26,10956.7,2.9,0.16,271.83,257.08
08.07.2009,802.48,961.21,439.38,82.28,303.43,840.71,726.76,175.27,682.69,677.11,580.3,10695.65,2.98,0.16,259.63,236.74
09.07.2009,787.78,946.56,427.58,80.76,304.1,836.68,728.24,174.44,693.29,683.06,611.2,10875.22,2.93,0.16,259.66,246.84
10.07.2009,796.86,954.31,418.19,78.86,297.68,820.31,713.32,171.44,686.13,674.46,608.02,10594.31,2.93,0.16,260.43,248.36
13.07.2009,805.6,964.94,427.38,80.43,300.21,829.45,739.89,176.08,708.76,699.94,644.57,11128.33,2.77,0.15,265.69,245.22
14.07.2009,821.85,991.47,435.35,82.69,302.97,839.26,749.96,176.74,725.86,709.32,678,11371.13,2.8,0.15,274.4,240.25
15.07.2009,849.63,1021.84,461.41,87.27,320.64,889.38,789.37,190.97,774.84,759.27,694.44,12561.91,2.87,0.15,291.18,253.66
16.07.2009,851.44,1027.41,467.12,87.5,317.11,879.43,783.17,187.08,784.32,766.41,698.81,12793.7,2.96,0.15,293.28,253.09
17.07.2009,840.02,1010.1,474.71,89.73,321.86,893.15,812.08,193.47,796.62,786.3,687.12,12551.24,3.01,0.15,290.24,254.12
20.07.2009,868.45,1037.8,476.82,90.08,330.17,914.68,823.63,198.03,824.96,806.65,647.62,11963.54,3.14,0.16,293.08,266.51
21.07.2009,889.04,1062.87,490.48,92.08,340.38,943.36,838.83,201.07,828.3,809.74,657.44,12642.38,3.26,0.17,306.08,279.57
22.07.2009,862.64,1034.15,483.23,90.91,344.41,956.81,817.44,197.14,805.92,782.8,659.58,12631.72,3.28,0.18,315.35,289.73
23.07.2009,896.19,1071.54,509.16,95.75,355.56,988.27,869.34,210.27,843.15,816.25,665.16,12923.35,3.18,0.18,328.98,285.01
24.07.2009,890.43,1064.6,509.8,95.5,360.67,996.74,878.44,210.6,834.79,807.87,693.79,13334.42,3.2,0.18,335.29,295.67
27.07.2009,886.04,1055.79,493.04,93.41,354,981.55,868.04,207.46,807.99,783.65,683.03,12802.29,3.38,0.19,339.54,296.13
28.07.2009,883.36,1049.17,488.79,91.54,353.32,979.68,861.2,207.69,795.1,767.68,669.78,12889.95,3.36,0.19,332.56,293.57
29.07.2009,862.22,1023.64,491.63,92.15,355.3,985.47,880.73,211.15,802.98,777.19,659.8,12103.42,3.41,0.19,332.03,293.9
30.07.2009,887.21,1054.1,514.63,96.78,364.33,1013.06,915.2,219.45,844.06,820.99,646.18,12749.75,3.46,0.19,354.43,307.6
31.07.2009,911.26,1079.76,521.55,97.01,368.99,1021.77,935.8,223.76,874.76,842.94,667.93,12793.31,3.49,0.19,347.23,307.26
03.08.2009,972.35,1153.69,565.48,106.09,388,1079.48,980.63,235.18,932.92,908.4,699.43,13152.82,3.59,0.2,365.74,313.01
04.08.2009,991.02,1173.02,531.56,100.29,380.46,1051.88,940.27,224.8,904.24,875.9,702.69,12944.91,3.73,0.21,354.18,314.93
05.08.2009,998.74,1189.38,539.5,101.57,378.51,1050.52,928.26,220.61,915.73,887.32,702.39,12150.1,3.67,0.2,353.12,319.36
06.08.2009,991.67,1177.35,538.43,100.67,373.39,1038.01,931.82,224.72,947.62,914.81,714.38,12256.69,3.67,0.2,349.49,317.18
07.08.2009,975.24,1174.78,545.12,102.39,377.63,1043.9,947.63,227.24,993.59,960.42,712,12732.15,3.6,0.2,347.2,317.72
10.08.2009,972.1,1153.93,538.02,101,372.18,1032.69,911.82,219.9,974.33,945.63,702.82,11815.79,3.6,0.19,342.99,318.44
11.08.2009,939.88,1111.31,520.66,97.6,361,1001.23,883.49,212.43,933.44,897.26,691.1,11389.63,3.6,0.19,339.37,321.41
12.08.2009,922.15,1099.8,548.77,103.51,372.96,1032.71,936.98,224.02,969.87,936.97,706.73,11481.91,3.52,0.19,344.96,323.01
13.08.2009,952.76,1130.09,560.17,104.71,383.33,1066.33,939.22,226.5,990.49,957.21,722.37,11617.79,3.65,0.2,348.49,324.84
14.08.2009,982.82,1166.84,545.65,102.17,372.44,1035.37,924.08,222.21,957.82,929.16,697.84,9769.52,3.64,0.2,365.83,325.83
17.08.2009,946.49,1122.92,529.14,98.58,360.5,997.52,886.62,213.82,918.85,886.71,691.54,8679.37,3.46,0.19,355.46,325.53
18.08.2009,959.84,1139.12,535.79,99.19,364.87,1009.84,934.67,223.48,953.64,925.2,716.45,8621.09,3.57,0.19,357.82,319.97
19.08.2009,928.35,1097.06,540.46,100.79,367.61,1019.56,926.44,222.13,958.9,934.46,833.33,7299.69,3.7,0.2,363.85,327.19
20.08.2009,929.38,1105.14,561.87,104.74,379.22,1050.46,947.09,227.1,1008.51,979.35,772.56,7331.16,3.89,0.21,366.63,331.04
21.08.2009,1004.42,1179.23,584.44,109.17,402.53,1120.82,1008.39,240.53,1108.61,1078.24,775.61,7722.69,4.01,0.24,376.16,340.11
24.08.2009,1059.64,1243.01,604.6,112.23,408.62,1131.93,1006.89,242.16,1124.13,1085.16,769.78,7537.1,4.21,0.25,382.96,351.61
25.08.2009,1043.28,1223.03,603.86,112.78,400.37,1112.51,1003.08,241.24,1108.82,1069.92,781.92,7362.32,4.15,0.25,372.96,348.91
26.08.2009,1030.6,1214.78,587.27,109.17,391.45,1083.19,1000.76,238.08,1081.54,1047.47,762.58,7103.38,4.04,0.24,372,351.17
27.08.2009,1032.95,1217.66,575.14,107.11,384.72,1066.24,997.46,238.6,1032.9,999.37,773.35,7091.77,3.95,0.23,378.14,353.38
28.08.2009,1097.73,1285.78,606.86,112.36,398.14,1102,1051.37,250.91,1091.84,1057.44,801.83,6938.28,4.06,0.24,389.11,361.08
31.08.2009,1061.78,1245.52,588.97,109.13,390.37,1082.1,1014.54,242.7,1059.15,1029.4,805.48,6947.71,4.12,0.24,377.46,344.78
01.09.2009,1044.17,1227.66,569.58,104.57,377.89,1046.7,969.83,231.94,1032.18,1002.86,803.2,6345.58,4.46,0.26,371.51,325.07
02.09.2009,954.96,1132.88,548,100.6,369.11,1021.83,940.78,228.17,1019.84,982.49,796.12,6538.96,4.47,0.26,359.65,321.85
03.09.2009,944.95,1130.95,547.42,101.54,367.99,1022.82,945.11,225.35,1014.58,981.44,816.61,6246.12,4.21,0.24,363.31,333.32
04.09.2009,979.95,1159.91,552.79,101.94,370.33,1031.57,953.56,225.45,1048.45,1015.03,799.32,6135.78,4.21,0.24,375.97,329.27
07.09.2009,995.49,1182.06,568.49,104.97,383.55,1066.88,1003.96,240.81,1060.85,1031.14,806.9,6118.51,4.43,0.25,404.65,343.86
08.09.2009,996.34,1186.2,576.64,106.48,384.58,1065.09,999.09,240.28,1093.27,1058.72,803.98,6245.68,4.43,0.24,405.68,361.08
09.09.2009,1000.96,1184.67,597.22,109.94,391.36,1086.56,1034.27,247.43,1155.93,1120.82,807.72,6283.08,4.2,0.24,417.98,369.87
10.09.2009,1011.28,1193.78,589.35,108.39,386.68,1069.05,1005.04,241.05,1138.01,1098.9,801.65,6364.47,4.21,0.24,410.29,360.56
11.09.2009,991.61,1180.26,596.19,110.44,389.59,1079.32,999.63,239.74,1148.71,1113.62,837.74,6669.37,4.1,0.23,414.05,367.68
14.09.2009,981.23,1160.52,594.5,110.85,387,1076.28,988.55,237.74,1132.55,1097.67,861.45,6549.63,4.16,0.23,401.7,356.85
15.09.2009,993.58,1168.6,606.37,112.5,388.97,1073.17,1004.65,240.28,1121,1086.09,905.52,6361.59,4.33,0.24,398.42,373.25
16.09.2009,1025.98,1211.36,617.1,114.56,395.84,1096.7,1022.11,245.14,1134.23,1103.25,950.68,6401.28,4.51,0.24,406.48,383.27
17.09.2009,1012.53,1194.81,626.25,116.35,399.76,1105.54,1031.13,247.31,1171.96,1127.42,940.51,6383.8,4.44,0.24,410.51,379.39
18.09.2009,1011.07,1185.99,621.17,114.94,398.44,1099.54,1037.3,247.44,1150.52,1106.14,925.3,5981.92,4.34,0.24,416.34,380
21.09.2009,1006.45,1187.64,599.5,111.02,388.39,1075.58,999.81,239.1,1128.03,1079.94,879.58,5758.2,4.3,0.24,406.44,379.49
22.09.2009,1027.38,1216.36,619.41,114.88,401.57,1114.85,1034.93,247.54,1170.63,1125.89,876.47,5856.55,4.52,0.24,411.84,378.22
23.09.2009,1017.77,1208.25,618.92,114.79,398.18,1102.98,1028.44,245.97,1214.01,1164.54,899.89,5827.66,4.66,0.25,400.92,373.08
24.09.2009,977.82,1159.72,599.49,110.58,385.4,1068.96,994.57,239.18,1178.57,1129.83,911.62,5776.52,4.49,0.24,385.23,371.85
25.09.2009,982.6,1165.58,595.8,110.63,385.29,1066.7,996.8,239.05,1162.61,1118.56,938.85,5677.62,4.73,0.25,372.71,357.74
28.09.2009,998.52,1178.06,601.42,110.39,383.95,1065.21,999.7,239.75,1156.3,1108.2,948.83,5907.26,4.49,0.24,392.04,377.61
29.09.2009,1006.98,1192.11,598.17,110.19,377.78,1047.83,983.15,236.44,1133.8,1090.46,975.02,5952.23,4.51,0.25,376.94,371.84
30.09.2009,1011.93,1197.96,583.94,107.57,380.68,1053.81,983.23,235.79,1114.35,1070.98,988.76,5878.32,4.6,0.24,382.07,372.55
01.10.2009,990.82,1175.88,564.75,103.67,374.42,1033.84,961.26,231.16,1085.46,1042.42,950.67,5675.29,4.23,0.22,364.63,371.72
02.10.2009,979.39,1154.82,537.18,98.42,370.62,1025.18,956.41,229.99,1048.7,1001.77,941.6,5719.78,4.23,0.22,362.5,348.52
05.10.2009,992.51,1170.74,544.49,100.3,368.88,1022.42,981.24,235.32,1054.45,1007.57,958.15,5968.8,4.26,0.23,363.08,359.17
06.10.2009,1056.05,1237.19,574.26,105.82,381.81,1058.8,1027.46,246.44,1082.84,1039.35,999.5,6062.3,4.23,0.22,382.25,371.09
07.10.2009,1039.79,1224.68,565.47,104.56,372.25,1031.95,1011.74,242,1066.28,1019.19,1013.26,5904.22,4.01,0.21,378.92,362.87
08.10.2009,1077.6,1270.52,578.89,107.58,376,1042.43,1022.68,243.96,1096.56,1053.21,1027.77,6016.64,4.15,0.22,387.52,365.49
09.10.2009,1074.47,1270.27,583.57,109.64,376.34,1041.3,1038.18,248.37,1086.71,1039.19,1007.13,5937.47,4.38,0.23,388.99,365.35
12.10.2009,1127.89,1328.11,587.9,110.15,382.11,1059.91,1042.36,249.37,1109.86,1057.79,984.64,6144.23,4.36,0.22,398.49,366.03
13.10.2009,1108.58,1308.09,577.59,108.06,378.9,1050.82,1028.69,245.41,1098.43,1050.85,993.9,6085.93,4.43,0.23,402.15,367.6
14.10.2009,1170.23,1375.82,598.22,112.54,391.39,1081.86,1070.73,254.85,1158.58,1110.09,987.56,6326.87,4.44,0.24,411.6,366.49
15.10.2009,1143.72,1350.59,600.43,113.01,391.26,1085.9,1079.46,256.96,1160.31,1111.89,999.03,6351.44,4.42,0.24,418.39,383.18
16.10.2009,1127.04,1330.45,601.77,113.35,389.43,1083.03,1066.8,253.93,1156.99,1113.15,929.77,6212.21,4.17,0.23,417.44,385.19
19.10.2009,1138.19,1340.24,610.21,114.69,393.3,1096.21,1083.06,258.51,1185.62,1141.48,949.93,6468.23,4.19,0.23,428.38,383.92
20.10.2009,1111.53,1314.95,606.15,113.48,391.11,1087.7,1107.57,263.75,1201.14,1156.8,914.7,6313.44,4.14,0.23,425.05,382.06
21.10.2009,1127.66,1327.23,614.48,115.41,394.19,1091.72,1125.62,269.42,1195.6,1146.45,939.99,6319.97,4.26,0.23,428.29,393.83
22.10.2009,1098.49,1298.88,597.97,112.03,386.36,1075.87,1102.51,263.84,1172.96,1124.02,942.7,6233.1,4.21,0.23,432.65,395.88
23.10.2009,1137.88,1346.86,605.77,114.3,389.83,1083.39,1093.17,261.58,1238.88,1193.53,941.48,6165.48,4.5,0.24,445.34,395.57
26.10.2009,1096.63,1296.79,596.51,112.07,382.85,1066.58,1062.9,255.24,1225.87,1173.72,916.54,6045.98,4.7,0.25,434.03,408.7
27.10.2009,1061.4,1257.76,588.67,110.29,377.95,1054.83,1070.37,257.06,1188.58,1145.28,872.27,5882.9,4.8,0.25,422.38,410.8
28.10.2009,1007.7,1181.78,563.85,106.05,367.32,1024.73,1011.57,243.42,1130.95,1089.4,831.29,5836.85,4.67,0.24,408.58,397.22
29.10.2009,1034.9,1221.89,586.47,110.24,379.53,1059.47,1034.29,249.43,1182.41,1144.44,900.69,5943.1,4.67,0.24,430.44,396.9
30.10.2009,1015.93,1206.06,601.7,112.74,377.88,1049.07,1025.23,246.85,1175.94,1138.3,848.77,5788.81,4.5,0.23,418.07,409.57
02.11.2009,1034.93,1221.93,592.58,111.15,371.75,1032.94,1010.55,243.71,1169.29,1128.9,847.31,5802.88,4.19,0.22,419.85,402.9
03.11.2009,1025.18,1210.41,569.17,106.9,360.25,1003.15,977.73,236.84,1118.18,1077.96,831.79,5573.04,4.32,0.23,407.84,400.3
04.11.2009,1053.94,1245.04,597.82,111.92,370.72,1032.74,1020.99,247.42,1187.22,1146.87,858.66,5676.3,4.39,0.23,421.18,404.6
05.11.2009,1057.68,1253.05,600.83,112.81,376.98,1050.44,1042.99,251.4,1209.69,1170.63,871.18,5719.94,4.2,0.22,426.78,416.32
06.11.2009,1044.62,1240.76,591.04,109.78,371.38,1031.96,1051.98,252.9,1184.34,1144.76,890.79,5788.38,4.35,0.23,423,455.65
09.11.2009,1089.87,1288.37,616.63,115.84,394.41,1095.39,1094.07,262.62,1253.65,1217.14,922.47,5934.31,4.29,0.23,435.1,426.32
10.11.2009,1084.16,1285.12,619.91,116.89,391.46,1087.82,1087.86,261.4,1239.76,1207.76,774.81,5480.29,4.39,0.24,431.51,425.21
11.11.2009,1115.34,1326.69,628.84,117.54,395.82,1100.12,1108.75,266.43,1260.96,1226.9,782.59,5530.76,4.43,0.24,437.05,425.2
12.11.2009,1048.5,1241.88,621.84,117.67,395.28,1102.35,1091.69,262.6,1258.43,1213.24,765.54,5239.42,4.28,0.25,427.41,417.35
13.11.2009,1048.9,1242.35,625.55,118.41,393.75,1098.74,1090.53,261.09,1262.31,1216.97,778.59,5114,4.23,0.25,432.48,439.86
16.11.2009,1093.87,1293.32,646.45,121.87,399.69,1114.67,1117.79,267.92,1298.16,1261.1,806.46,5241.34,4.29,0.25,448.27,442.55
17.11.2009,1074.95,1270.63,637.19,120.12,393.66,1097.83,1098.42,264.22,1257.65,1221.3,792.91,5117.85,4.21,0.25,439.25,441.47
18.11.2009,1096.1,1296.06,642.79,121.55,397.74,1110.12,1124.48,269.27,1268.72,1229.42,793.73,5156.76,4.21,0.25,452.91,451.97
19.11.2009,1073.26,1272.11,619.78,117.34,386.87,1072.49,1099.66,263.58,1212.17,1184.97,777.48,5085.62,4.26,0.25,434.09,443.24
20.11.2009,1063.48,1263.8,621.72,117.43,382.37,1061.49,1092.56,261.48,1210.77,1177.66,736.21,4975.41,4.28,0.25,436.16,429.6
23.11.2009,1099.78,1304.13,643.29,121.33,393.08,1093.42,1148.31,274.08,1249.4,1215.63,764.18,5039.06,4.2,0.26,454.09,441.39
24.11.2009,1079.62,1283.25,637.58,120.62,389.29,1088.91,1137.57,272.32,1212.16,1180.63,737.5,4752.4,4.19,0.25,444.06,439.8
25.11.2009,1081.44,1277.97,650.86,123.66,397.21,1102.83,1153.32,275.44,1217.89,1185.36,742.14,4642.65,4.21,0.26,445.59,430.74
26.11.2009,1049.78,1243.19,611.76,115.82,381.28,1060.33,1106.36,265.48,1150.01,1115.86,691.28,4346.72,4.14,0.25,421.38,401.44
27.11.2009,1066.81,1256.74,628.93,119.62,387.55,1072.9,1143.83,274.24,1164.19,1135.75,700.48,4538.86,3.91,0.24,431.8,397.54
30.11.2009,1075.43,1274.38,610.71,115.57,380.73,1056.92,1104.77,266.43,1145.17,1137.53,730.68,4415.1,4.14,0.24,419.62,390.55
01.12.2009,1096.08,1292.08,633.23,119.35,392.32,1090.62,1130.97,270.73,1200.96,1182.48,778.76,4393.78,4.29,0.25,442.61,420.84
02.12.2009,1097.77,1297.82,636.74,119.95,397.64,1109.01,1146.51,274.18,1201.21,1187.02,794.87,4267.46,4.34,0.25,443.72,402.58
03.12.2009,1077.77,1273.42,625.03,119.04,398.31,1110.95,1159,276.92,1173.94,1159.1,809.36,4335.5,4.37,0.25,446.57,404.74
04.12.2009,1084.26,1274.67,630.04,118.75,398.16,1116.15,1159.73,277.4,1181.87,1172.21,804.18,4278.35,4.38,0.25,439.87,399.41
07.12.2009,1074.01,1265.95,616.35,116.44,394.32,1109.71,1157.91,277.39,1160.05,1147.17,822.54,4302.31,4.42,0.26,438.9,389.37
08.12.2009,1055.54,1247.25,612.7,115.45,384.78,1086.83,1116.38,267.92,1127.18,1109.57,805.97,4155.3,4.42,0.26,423.99,385.11
09.12.2009,1044.6,1233.9,599.21,112.65,383.47,1080.5,1103.41,264.92,1117.5,1107.53,797.67,4189.69,4.54,0.27,415.37,374.01
10.12.2009,1060.24,1253.03,608.73,114.59,384.59,1089.59,1106.57,265.68,1123.3,1114.13,818.04,4235.13,4.59,0.27,417.1,382.34
11.12.2009,1053.12,1244.61,609.77,114.49,385.41,1094.5,1087.51,260.96,1125.61,1118.93,842.38,4247.35,4.57,0.27,417.51,370.28
14.12.2009,1052.6,1240.35,607.62,114.71,389.42,1102.55,1106.61,265.3,1116.78,1111.89,851.16,4247.38,4.58,0.27,413.61,371.1
15.12.2009,1045.63,1235.65,595.87,112.76,383.45,1083.09,1086.55,260.47,1086.14,1078.94,851.65,4173.63,4.62,0.27,400.48,368.65
16.12.2009,1067.47,1258.7,601.63,113.22,383.24,1088.33,1108.12,265.15,1096.49,1084.18,853.73,4223.32,4.63,0.26,394.71,355.02
17.12.2009,1024.97,1207.57,581.83,109.36,373.72,1067,1064.46,254.54,1037.73,1026.78,816.31,4099.98,4.6,0.26,382.92,349.38
18.12.2009,1031.21,1215.38,576.58,107.94,372.46,1062.57,1058.32,253.44,1018.37,1010.05,820.1,3914.23,4.61,0.26,373.97,337.8
21.12.2009,1031.12,1215.16,583.7,109.02,379.81,1083.6,1078.5,258.17,1041.88,1023.48,816.74,3772.98,4.62,0.25,375.74,340.44
22.12.2009,1030.57,1214.74,584.2,110.26,376.34,1068,1082.27,258.6,1043.13,1023.2,803.47,3830.81,4.71,0.26,381.38,338.47
23.12.2009,1037.71,1223.15,596.62,112.02,386.01,1090.66,1102.27,263.65,1043.24,1028.13,784.56,3903.82,4.78,0.26,380.14,339.11
24.12.2009,1039.47,1225.23,594.53,111.63,384.66,1086.84,1098.41,262.73,1039.59,1024.54,785.93,3910.6,5,0.27,380.8,339.7
25.12.2009,1039.47,1225.23,594.53,111.63,384.66,1086.84,1098.41,262.73,1039.59,1024.54,785.93,3910.6,5,0.27,380.8,339.7
28.12.2009,1044.93,1228.31,598.46,113.01,389.41,1097.78,1114.13,265.98,1055.79,1038.03,792.54,3921.63,4.98,0.27,384.83,338.73
29.12.2009,1043.45,1229.92,610.74,114.76,392.1,1113.72,1119.36,266.96,1047.95,1031.87,812.85,3988.3,5.05,0.27,388.44,341.46
30.12.2009,1035.75,1217.4,606.82,115.72,387.41,1100.31,1099.09,262.46,1034.49,1018.53,798.32,3904.55,5.1,0.27,383.24,339.54
31.12.2009,1039.2,1221.45,609.91,116.31,389.38,1105.91,1104.69,263.8,1039.76,1023.71,800.87,3917.04,5.1,0.27,384.47,340.62
01.01.2010,1039.2,1221.45,609.91,116.31,389.38,1105.91,1104.69,263.8,1039.76,1023.71,800.87,3917.04,5.1,0.27,384.47,340.62
04.01.2010,1091.45,1281.36,634,119.69,401.83,1139.72,1140.61,272.03,1083.12,1060.66,794.2,3785.95,5.06,0.27,398.01,355.09
05.01.2010,1086.32,1279.35,637.55,120.83,401.73,1144.57,1139.91,272.67,1104.57,1082.86,781.23,3839.22,4.73,0.25,406.1,358.05
06.01.2010,1102.76,1290.8,636.49,120.63,401.06,1142.68,1138.03,272.22,1102.74,1081.06,798.9,3836.63,4.79,0.25,405.29,357.33
