,VW,VW_PREF,spread,spread_rolling_mean,spread_rolling_std,spread_rolling_z_score,Trade,Returns
715,149.074,97.563,0.5279767944815146,0.532673313689606,0.013478316221007886,-0.34844999412992295,1.0,0.008401855708328305
716,145.441,95.26,0.526779340751627,0.533171051839214,0.013038882693526007,-0.4902038953660145,0.0,0.0
717,145.169,94.44,0.5371558661584076,0.5343254096901416,0.012257253885824819,0.23092093013911613,0.0,0.0
718,143.944,94.705,0.5199197508051316,0.534663635482183,0.011724073209630183,-1.2575735764717573,0.0,0.0
719,143.34,94.592,0.5153501353179973,0.5346848657307768,0.011686774890833347,-1.6544111265414085,0.0,0.0
720,145.016,95.213,0.5230693287681304,0.5346023969764876,0.011766351968078338,-0.980173654472174,0.0,0.0
721,146.081,95.6,0.5280439330543932,0.5350350479425261,0.011328525298876737,-0.6171248863985905,0.0,0.0
722,150.529,97.76,0.5397810965630113,0.5358764387516636,0.011004236800585631,0.3548322234523292,0.0,0.0
723,152.64,99.463,0.5346410222896957,0.5364144718253192,0.010644005231379287,-0.16661486884610618,0.0,0.0
724,152.499,99.087,0.5390414484241121,0.5369107214708488,0.010516445241161203,0.2026090474872237,0.0,0.0
725,153.263,100.15,0.530334498252621,0.5360184665816015,0.010264024017909809,-0.5537758211655018,0.0,0.0
726,151.301,98.285,0.539410896881518,0.5359845980384026,0.010250997260924518,0.3342405383499628,0.0,0.0
727,150.283,98.085,0.5321710761074577,0.5355172948953781,0.010198406603761399,-0.3281119215904029,0.0,0.0
728,152.316,99.036,0.5379861868411486,0.535340747289038,0.010119331071234717,0.2614243504326637,0.0,0.0
729,152.58,99.478,0.5338064697722111,0.534279949997728,0.008997357762580198,-0.0526243635088122,0.0,0.0
730,151.655,98.978,0.5322091777970863,0.5332836428171318,0.007959495278759427,-0.13499160215758763,0.0,0.0
731,155.983,101.708,0.5336355055649507,0.5326578959487226,0.007364408777002315,0.13274787506105756,0.0,0.0
732,157.833,102.559,0.5389483126785558,0.5326716225815407,0.0073764580328641565,0.850908399268424,0.0,0.0
733,158.197,103.219,0.5326344955870529,0.532140599928984,0.006944082736377241,0.0711246793592449,0.0,0.0
734,163.063,106.207,0.5353319461052473,0.5319113641100934,0.00674674181131376,0.5069976131912707,0.0,0.0
735,165.495,107.737,0.5361018034658475,0.5323176145593101,0.006741974299254633,0.5612879460183758,0.0,0.0
736,163.861,107.192,0.5286681841928502,0.5324120567313713,0.006673189130818804,-0.5610319841274553,0.0,0.0
737,167.614,108.973,0.5381241224890569,0.5324604695479038,0.006712810618754028,0.8437081369955818,0.0,0.0
738,168.521,109.38,0.5406929968915706,0.5334991318522257,0.006262264572283998,1.1487641501421029,0.0,0.0
739,166.075,108.364,0.5325661658853492,0.5343599333805933,0.004598443436662398,-0.39008145255038873,0.0,0.0
740,165.82,107.952,0.5360530606195346,0.5350091199731636,0.0037607951388831306,0.27758508714757046,0.0,0.0
741,168.64,109.086,0.5459362337971875,0.5359037350103033,0.004126992583318265,2.430946648035322,0.0,0.0
742,168.003,110.211,0.524375969730789,0.5351334786686921,0.004755046244535983,-2.262335292798571,1.0,0.014104563042926144
743,168.632,110.074,0.5319875719970203,0.5350008061540584,0.00480625144744191,-0.6269405980916597,0.0,0.0
744,166.495,107.587,0.5475382713524868,0.535425647300477,0.0055067061995646765,2.1996132738963428,-1.0,0.0037019634889314916
745,164.6,105.951,0.5535483383828373,0.536586339306988,0.006695326197618243,2.533408914696845,0.0,0.0
746,166.334,106.343,0.5641273990765729,0.5378221644167407,0.009095131834523354,2.89223236544881,1.0,-0.0067249844132839225
747,166.393,107.121,0.553318210248224,0.538879521123779,0.009617800415659026,1.5012464909270686,1.0,0.006961367109747735
748,168.864,107.392,0.5724076281287248,0.5406005931881578,0.012186346423791404,2.610055043115314,1.0,-0.012103228083543268
749,167.795,106.836,0.5705848215957167,0.5424395107793331,0.013778120004128704,2.042754077330556,1.0,0.0011935748173188196
750,166.018,105.608,0.572021059010681,0.5444301048400128,0.015040391607903665,1.8344571664057818,1.0,-0.0007905942341386047
751,162.569,101.402,0.6032129543795979,0.5479089772807452,0.01972829009579019,2.8032828405465304,1.0,-0.018610921381784263
752,169.528,106.277,0.5951522907120073,0.5507191761824177,0.02222918419375953,1.998863932310363,1.0,0.007026708634929303
753,175.451,108.936,0.6105878681060437,0.5546168448083673,0.025486801697449393,2.196078737618843,1.0,-0.008739188808715201
754,180.286,111.623,0.6151330818917248,0.5586069015976911,0.028390010032845202,1.9910588347322504,1.0,-0.002152640642342052
755,182.155,113.64,0.6029127067933826,0.5619474467640679,0.029511104792655257,1.3881303433787449,1.0,0.007809260211784463
756,187.541,116.56,0.6089653397391901,0.565962304541385,0.030199330855843056,1.423973113943509,1.0,-0.003023875679337276
757,190.052,117.342,0.6196417310085051,0.5700381849673574,0.031707754754282426,1.5643979343711896,1.0,-0.006503182432851063
758,194.42,119.336,0.6291814708051215,0.5744626086630349,0.03351946034556749,1.6324505698470324,1.0,-0.0054737613883906605
759,192.773,117.662,0.6383624279716474,0.5797524217673498,0.03488006726211309,1.6803295063584978,1.0,-0.005483891897829409
760,191.382,117.7,0.6260152931180969,0.584250533392278,0.03474851128129802,1.2019150802669678,1.0,0.007591145125016322
761,191.264,116.366,0.6436416135297253,0.5891358023789047,0.035926620737025815,1.5171427212648223,1.0,-0.010716951443291094
762,195.079,114.76,0.6998867201115371,0.5979113398979422,0.04042891627555922,2.5223377129018614,1.0,-0.03335746196553541
763,195.422,117.012,0.6701022117389669,0.6048170718850395,0.04037146221780373,1.6171111044161477,1.0,0.017868386238660678
764,195.43,118.707,0.6463224578163042,0.6097562812082303,0.03901495298131947,0.9372349269671519,1.0,0.014444758401717894
765,196.772,118.887,0.65511788505051,0.614834758541614,0.03790826058604071,1.0626477154620464,1.0,-0.00530373747922377
766,191.968,114.422,0.6777193197112443,0.6205143545733476,0.038417213590038746,1.4890451386804768,1.0,-0.012531667293774154
767,197.235,118.02,0.6711997966446367,0.6264084338931682,0.03656332106998028,1.2250354027124648,1.0,0.004740816472672785
768,197.121,118.36,0.6654359580939507,0.6310598503914295,0.03522484142797247,0.9759052506400416,1.0,0.0034591926377561884
769,202.325,120.696,0.6763190163717107,0.6363465601302292,0.033566255469814475,1.1908524106130336,1.0,-0.005984596019565799
770,202.785,121.992,0.6622811331890615,0.6408595638391482,0.03037889204431316,0.705146498386642,1.0,0.008469308859025733
771,201.152,119.401,0.6846760077386286,0.6449327165070998,0.03052649121667082,1.3019279205539531,1.0,-0.013120858702062902
772,202.51,120.509,0.6804554016712444,0.6491978720550616,0.02913255186574135,1.0729416962933587,1.0,0.002573812587422044
773,203.156,121.759,0.6685091040498033,0.6520939338522496,0.027947181181218257,0.5873640740764763,1.0,0.007192846858728202
774,202.033,119.896,0.6850687262293987,0.6555907160691333,0.027449989378545432,1.0738805670833904,1.0,-0.009742219120959742
775,203.038,119.856,0.6940161527165934,0.6601458883652939,0.02575500569444863,1.3150944229299921,1.0,-0.0052834348232074
776,203.556,120.467,0.6897241568230305,0.6641838292194858,0.023544372585609943,1.084774185877206,1.0,0.0025530297383801874
777,205.875,123.776,0.663286905377456,0.6663660879379334,0.021093741932529993,-0.14597611795604376,1.0,0.016203986722406673
778,207.254,128.722,0.6100899613119745,0.6654115124632761,0.023192620668037508,-2.3853083247095945,0.0,0.0
779,205.565,128.165,0.6039090235243632,0.6636888422409118,0.026369446769363484,-2.267010727961195,-1.0,-0.008775339880680182
780,203.951,126.322,0.6145327021421446,0.6631147126921142,0.02734000736018846,-1.7769567473018668,-1.0,0.0019965576864448466
781,204.919,126.431,0.6207971146316965,0.6619724877472127,0.02864255943132965,-1.4375591404194834,-1.0,0.006800826239342368
782,204.369,125.727,0.6254981030327614,0.6582530568932741,0.028287747405011544,-1.1579201903757692,-1.0,0.0012492347709051029
783,205.549,126.503,0.6248547465277504,0.6559906836327132,0.02908826352315497,-1.0703951812103805,-1.0,0.00325117255399034
784,205.988,127.331,0.6177364506679441,0.6545613832752952,0.030266768453822767,-1.2166787036922673,-1.0,-0.0030324635288979628
785,206.703,127.84,0.6168882978723405,0.6526499039163867,0.03141516963680123,-1.1383547011681057,-1.0,0.0016337467197066052
786,209.126,129.845,0.6105818475875082,0.6492930303101999,0.03217323056084698,-1.2032109318173674,-1.0,0.003511891296116034
787,209.376,129.052,0.6224157703871309,0.6468538289973246,0.03227407722889174,-0.7572039453483342,-1.0,0.008070182403684184
788,207.838,127.847,0.6256775677176626,0.6448659094785103,0.03229372368409433,-0.5941817657373025,-1.0,-0.00249234788225346
789,209.526,128.618,0.6290565861698986,0.6425027879684196,0.03159260165151939,-0.4256123616167712,-1.0,0.007208786720825081
790,212.391,129.551,0.6394392941775826,0.6413606960178456,0.03125099718593281,-0.061482896972257464,-1.0,0.015073467761731048
791,215.674,131.374,0.6416794799579827,0.6392108696288133,0.02954686019552201,0.08354899007318119,-1.0,0.011464957449528686
792,218.088,132.823,0.6419445427373269,0.6372853266821175,0.02792803650110539,0.16682934566578134,0.0,0.0
793,219.001,132.425,0.6537738342457994,0.6365485631919172,0.027247036954400988,0.6321887801124705,0.0,0.0
794,220.226,132.623,0.6605415350278611,0.6353222036318404,0.02544032931144454,0.9913130874715326,0.0,0.0
795,221.33,133.146,0.6623105463175765,0.6337369233118896,0.022396105702275935,1.275829976225875,0.0,0.0
796,222.796,134.482,0.6566975506015674,0.6320855930008163,0.019012748791135854,1.2944975958566125,0.0,0.0
797,224.03,136.055,0.6466135018926169,0.6312519228265744,0.01790596172237104,0.8579030439258862,0.0,0.0
798,228.458,139.226,0.6409147716662118,0.6327931633442863,0.01730512462088197,0.46931810662173784,0.0,0.0
799,223.66,135.685,0.6483767549839702,0.6350165499172666,0.016221436861106147,0.8236141582955006,0.0,0.0
800,225.224,137.594,0.6368737008881201,0.6361335998545654,0.015489334601834211,0.047781331643973045,0.0,0.0
801,226.103,139.159,0.6247817245021883,0.63633283034809,0.015306231412449436,-0.7546668761656453,0.0,0.0
802,236.542,147.945,0.5988509243299875,0.6350004714129514,0.017325569842666363,-2.086485316860463,0.0,0.0
803,239.594,149.443,0.6032467228307781,0.6339200702281027,0.018617127821696507,-1.6475875167799912,-1.0,0.010605399204316857
804,241.224,151.059,0.5968859849462792,0.6328775469420196,0.020096122109306842,-1.7909705066467576,-1.0,0.0002093618022698373
805,245.619,153.455,0.6005930077221334,0.6320627824345091,0.021084525275268662,-1.4925531545777082,-1.0,0.013480894352490268
806,260.184,161.736,0.6086956521739133,0.6319684726638294,0.021189621644920848,-1.0983122247250967,-1.0,0.04371309621872467
807,256.173,159.561,0.6054863030439769,0.6311219992966717,0.02191697502106328,-1.16967310625931,-1.0,-0.011168523072969222
808,253.01,157.333,0.6081178138089275,0.6302440116012349,0.02249076483484955,-0.9837903670586937,-1.0,-0.005662092788290048
809,243.47,152.988,0.591432007739169,0.6283627826796984,0.024110531411335744,-1.5317279536678334,-1.0,-0.032234801352230044
810,244.411,151.27,0.6157268460368875,0.6271771602726637,0.02412020397033451,-0.4747187979777826,-1.0,0.01750798512441788
811,249.9,154.632,0.6160949868073878,0.625897935615134,0.02398867005573006,-0.4086491158105925,-1.0,0.014544168768031194
812,251.221,156.492,0.6053280678884545,0.6240671118726903,0.024096578788013735,-0.7776640887110932,-1.0,-0.0033427285402240006
813,254.862,155.861,0.6351877634558999,0.6231378083331954,0.02323355616861541,0.5186444569764961,-1.0,0.027314844147355917
814,239.946,151.567,0.5831018625426378,0.6192658247089342,0.02312455695567431,-1.5638769744050138,0.0,0.0
815,244.368,156.985,0.556632799312036,0.6139819373586571,0.024785199376923354,-2.313846145616118,0.0,0.0
816,247.857,158.417,0.5645858714658148,0.6093763534018695,0.024987297503705236,-1.792530061700865,-1.0,0.013185619449906576
817,258.763,168.662,0.5342104326997188,0.6037561999422246,0.028556982373489265,-2.4353331991782263,-1.0,0.008100834231169397
818,269.125,175.241,0.5357422064471212,0.5984975716812702,0.030938482286936762,-2.0283918471542575,-1.0,0.023893898219721703
819,272.451,179.552,0.5173932899661381,0.5919483984303786,0.03357532162195937,-2.22053296476776,-1.0,-0.005030180921728418
820,284.392,188.666,0.5073834183159658,0.5854738843017708,0.036787661414881274,-2.1227352591164177,-1.0,0.0181968197855333
821,275.338,181.634,0.5158946012310472,0.5800295281382137,0.038673164002855955,-1.6583832370795992,-1.0,-0.00927435035137724
822,275.807,180.299,0.5297200760958186,0.5765729857265053,0.03997005521714031,-1.1722002728331182,-1.0,0.009986482873243439
823,268.107,176.191,0.5216838544534058,0.5724948423076366,0.041245863826490245,-1.2319050479334925,-1.0,-0.01939123061734773
824,272.203,179.183,0.5191340696383027,0.5686072465422378,0.0424718981873036,-1.1648449684484434,-1.0,0.006549485807093736
825,267.861,175.656,0.5249180215876484,0.5648234972355136,0.04284163300954959,-0.931464858936868,-1.0,-0.004153191448011455
826,265.09,175.929,0.5068010390555279,0.5597287665795944,0.04340471653049241,-1.2194003729268463,-1.0,-0.017326913791023885
827,260.998,169.386,0.5408475316732198,0.5564968280110565,0.04220829257188309,-0.3707635486838305,-1.0,0.015368366590354152
828,256.337,167.623,0.5292471796829791,0.552553296304759,0.04079218680847207,-0.5713377596353706,-1.0,-0.016999382378315102
829,249.906,164.15,0.5224246116356991,0.5491029264995856,0.04024538547524282,-0.662891274337472,-1.0,-0.017208378797634316
830,252.848,168.94,0.49667337516277976,0.5431502529558803,0.03864518404085129,-1.2026563968221873,-1.0,-0.010430629773700222
831,250.843,165.051,0.5197908525243713,0.5383350462417293,0.0348957528853903,-0.5314169256718313,-1.0,0.011694295182953932
832,248.421,161.321,0.5399173077280701,0.5350645082337102,0.031150794569692816,0.1557841320388432,-1.0,0.008447350070413069
833,237.389,149.002,0.5931933799546314,0.5329647890586466,0.02481848963036466,2.4267629413796774,0.0,0.0
834,240.172,150.582,0.5949582287391588,0.5335576073684727,0.0261831835123944,2.345040332533314,1.0,-0.000983644425977483
835,238.819,148.374,0.6095744537452653,0.5362046900901343,0.030891642873595027,2.375068362513172,1.0,-0.008997728761488157
836,236.33,147.951,0.5973531777412794,0.5378430554039075,0.033254631380559084,1.7895288525784692,1.0,0.007680979586243218
837,234.075,147.698,0.5848217308291241,0.5403736203103777,0.03485100955946172,1.2753751205660318,1.0,0.007923638807206713
838,234.239,147.603,0.5869528397119299,0.5429341519736182,0.03634216900855144,1.2112289645660388,1.0,-0.0013433439775038586
839,231.677,145.064,0.5970675012408316,0.5469178625373528,0.0377352247769452,1.3289874116270912,1.0,-0.006143047845082229
840,236.858,150.343,0.5754508024982874,0.5503212317464689,0.03704513217103114,0.6783501442456608,1.0,0.014516969036412853
841,236.355,149.167,0.5844992525156367,0.5537514643106983,0.036865408718723736,0.8340552640969844,1.0,-0.005693958751372624
842,238.693,151.156,0.5791169387917119,0.556221307445493,0.03682533882637946,0.6217357959465075,1.0,0.003539039764254107
843,235.121,149.478,0.5729471895529776,0.5587844742004717,0.036071222682713115,0.3926319736118424,1.0,0.00409106356388495
844,231.993,145.73,0.5919371440334866,0.5624246279202307,0.03552868341860922,0.8306673164758428,1.0,-0.011590758481578433
845,232.5,145.229,0.6009199264609684,0.5662247231638968,0.03537006434057357,0.9809199938964238,1.0,-0.005618509705309945
846,228.969,143.377,0.5969716202738234,0.5707332522248116,0.033068866213821525,0.7934462548354673,1.0,0.002669027578712178
847,228.339,142.077,0.6071496442070146,0.5740483578515014,0.03323809414581593,0.9958840061736804,1.0,-0.0063079495535148696
848,228.001,142.936,0.595126490177422,0.5773423233762235,0.031797703546653656,0.5592909178207028,1.0,0.007528466938856724
849,231.698,146.558,0.5809304166268646,0.5802676136257817,0.02905218349929123,0.02281422327857289,1.0,0.009383897025198786
850,230.209,145.379,0.5835093101479583,0.5846094103750407,0.021376383756192805,-0.05146334570100982,1.0,-0.0015765611107683144
851,225.444,143.819,0.5675536611991462,0.5869975508087795,0.015656568675014974,-1.2418998066071898,0.0,0.0
852,222.053,141.072,0.574040206419417,0.5887036957433468,0.01158619774415051,-1.265599780681537,0.0,0.0
853,218.789,138.467,0.5800804523821558,0.588048049364723,0.011689323071296673,-0.6816132066818977,0.0,0.0
854,221.46,141.122,0.5692804807188105,0.5867641619637055,0.012285354824600067,-1.4231319725406566,0.0,0.0
855,220.647,141.283,0.561737788693615,0.5843723287111231,0.012267332618512053,-1.8451068966167405,0.0,0.0
856,220.909,142.108,0.5545148760097952,0.5822304136245489,0.01355392849906473,-2.044834279350531,0.0,0.0
857,228.201,147.344,0.5487634379411446,0.5804274989801499,0.015455852391206486,-2.048677758919359,-1.0,0.01577719701762046
858,228.725,147.682,0.54876694519305,0.5785182042542059,0.016898593147712134,-1.7605760906305856,-1.0,0.0012676022170760451
859,228.725,147.682,0.54876694519305,0.5761031764518167,0.017547080081531455,-1.5578792102019572,-1.0,0.0
860,230.286,148.69,0.5487658887618535,0.5747689307649951,0.01858323784005135,-1.3992740246319624,-1.0,0.0037908034743432484
861,224.71,143.958,0.5609413856819351,0.57359103742331,0.01868037392692316,-0.6771626623139235,-1.0,-0.004630142277086406
862,228.467,145.147,0.5740387331463966,0.5733371271410442,0.018635769889116752,0.0376483509684321,-1.0,0.01790619434647938
863,227.152,144.311,0.5740449445988176,0.5733920148933362,0.018636177562622102,0.035035602300276504,0.0,0.0
864,227.152,144.311,0.5740449445988176,0.5724974049216028,0.018121422523328507,0.08539835519107591,0.0,0.0
865,225.097,144.186,0.5611571165022956,0.5705092644236691,0.016984577352623632,-0.5506258841306328,0.0,0.0
866,221.584,140.892,0.5727223689066804,0.569296801855312,0.015821839892039048,0.2165087672952653,0.0,0.0
867,218.436,138.034,0.5824796789196865,0.5680633035909456,0.013507896224927329,1.067255410367836,0.0,0.0
868,217.68,136.661,0.5928465326611104,0.56794930571513,0.0132750942362811,1.8754840080860427,0.0,0.0
869,217.401,138.797,0.5663234796141128,0.5672189588644925,0.01292040481731778,-0.06930736792236139,0.0,0.0
870,215.912,136.755,0.5788234433841543,0.5669846655263022,0.01264909191849037,0.9359389538901347,0.0,0.0
871,218.88,136.505,0.6034577488004103,0.5687798699063654,0.015053409952926186,2.3036560488611357,0.0,0.0
872,220.819,139.305,0.585147697498295,0.5693352444603093,0.015457179723269298,1.0229843555601286,1.0,0.011731121863302852
873,227.605,142.429,0.598024278763454,0.5702324357793742,0.01659274706112454,1.6749392298755523,1.0,-0.007389197882828512
874,222.386,138.113,0.6101742775842969,0.5722771256226487,0.018837106749128266,2.0118350692789915,1.0,-0.006834613610479087
875,223.858,137.923,0.6230650435387861,0.5753434883649071,0.02179108774475594,2.1899574602632335,1.0,-0.007951282157655958
876,221.767,136.251,0.6276357604714827,0.5789995325879914,0.024121944626919255,2.016264801023337,1.0,-0.0026938912202543065
877,218.178,133.152,0.6385634462869504,0.5834895330052818,0.02644351712393952,2.082700006339539,1.0,-0.0062949159881431245
878,211.823,126.935,0.6687517233229606,0.5894887719117773,0.031313439189859245,2.5312758183665878,1.0,-0.016689536273649386
879,219.168,134.082,0.6345818230634985,0.5937795158052998,0.03131924280837487,1.302787155738264,1.0,0.02279130366496636
880,214.304,127.028,0.6870611203829077,0.6006942773863524,0.035803526002645004,2.4122440619444823,1.0,-0.02991286723316448
881,224.298,138.126,0.6238651665870292,0.6038404664316073,0.03487917838205474,0.5741161656985753,1.0,0.042809769873734194
882,230.064,139.072,0.6542797975149562,0.6078525196500352,0.035871580893602845,1.2942635007536194,1.0,-0.01821377208487926
883,234.971,141.681,0.6584510273078252,0.6120728237854856,0.03664170295022444,1.265721835727496,1.0,-0.0021233614397055504
884,229.201,139.973,0.6374657969751307,0.6152438664043012,0.03591455266757219,0.6187444620713342,1.0,0.013119159353313153
885,224.892,136.922,0.6424825813236733,0.6193101396453701,0.034022536097030036,0.6810909572471892,1.0,-0.0026367528027583242
886,223.596,136.682,0.6358847543934097,0.6224682589197066,0.032361404409400864,0.41458322710511664,1.0,0.0040433453138638865
887,223.003,136.945,0.6284128664792434,0.6247649182976843,0.03097427485602648,0.11777348133298926,1.0,0.0045833314126243335
888,221.159,134.705,0.6418024572213353,0.6272127145256956,0.030244937477838928,0.4823862739451826,1.0,-0.008019038967510427
889,215.513,130.015,0.6576010460331503,0.6317765928466474,0.02731853108755187,0.9453089957047569,1.0,-0.008618866368483063
890,218.631,132.1,0.6550416351249054,0.6355875024336851,0.024737044659727436,0.7864372223450022,1.0,0.0017751386334819794
891,216.947,129.627,0.6736250935376117,0.6390958696705451,0.02491551054276992,1.3858525518790306,1.0,-0.010958401645780134
892,214.034,129.146,0.6573025877688818,0.6427036141840745,0.02171057653991929,0.6724360155965532,1.0,0.009899340496605239
893,216.256,129.682,0.6675868663345724,0.6461817435626304,0.019650390493904355,1.0892975780090495,1.0,-0.006124517951874992
894,220.721,133.087,0.6584715261445522,0.6485966059906432,0.017880434799112693,0.5522751691921408,1.0,0.006027377139523397
895,220.838,133.211,0.6578060370389831,0.650333655665653,0.016931899403870597,0.44131973590759055,1.0,0.00040192123022546994
896,218.86,133.343,0.6413310035022464,0.6510184178171913,0.016227933108782445,-0.5969592214859542,1.0,0.010028650180810936
897,218.839,131.996,0.657921452165217,0.6519863181111045,0.01602195762152183,0.3704375079696883,0.0,0.0
898,220.981,135.189,0.6346078453128583,0.6502791242105994,0.015960480270926784,-0.9818801584741487,0.0,0.0
899,221.47,135.164,0.638528010416975,0.6504764335782732,0.015779577860157556,-0.7572080360569848,0.0,0.0
900,220.395,133.06,0.6563580339696378,0.6489412792576098,0.013337573381155007,0.5560797680414101,0.0,0.0
901,220.459,134.984,0.6332231968233272,0.6494091807694247,0.012552614452992966,-1.2894512140646692,0.0,0.0
902,220.431,136.349,0.616667522314062,0.6475285670093799,0.014457475922858561,-2.1346080643664673,0.0,0.0
903,220.507,135.775,0.6240618670594733,0.6458091089969623,0.015119887115944475,-1.4383203902730028,-1.0,0.004784975557547581
904,222.842,136.1,0.6373401910360031,0.6458028287000059,0.015123560686057457,-0.5595664830309818,-1.0,0.014809619471640278
905,225.785,139.35,0.6202726946537496,0.6446923343665099,0.016160086335682663,-1.511108245680589,-1.0,-0.0016987630457038147
906,226.141,138.331,0.6347817915000976,0.6446371862218442,0.016193572450894263,-0.6085991680731525,-1.0,0.009921107647718194
907,226.544,138.891,0.6310920074014876,0.6447711432679564,0.016062850920329868,-0.8516007484795746,-1.0,-0.0011186365624469181
908,231.137,143.922,0.6059879657036451,0.6429804186920719,0.018257624635224057,-2.0261372291036164,-1.0,-0.0018873373857615505
909,228.69,140.223,0.6309022057722341,0.641645476679026,0.018107799088878256,-0.5932952345042543,-1.0,0.00937714482405471
910,231.015,143.416,0.6108035365649578,0.6394335717510287,0.01906204980100392,-1.5019389564580328,-1.0,-0.0056831714895288175
911,231.152,142.011,0.6277048960995979,0.637137561879128,0.01742191836908158,-0.541425208160203,-1.0,0.010848862802666028
912,230.146,141.544,0.6259678969083816,0.6355708273361029,0.016914617716448106,-0.5677296755210278,-1.0,-0.0037846308672989126
913,235.082,143.014,0.6437691414826519,0.6343799410935069,0.015303599435935813,0.6135288909285789,-1.0,0.024593834493436204
914,235.697,143.284,0.64496384802211,0.6337045571873848,0.01445918885656151,0.7786944998381288,0.0,0.0
915,239.306,144.457,0.6565898502668616,0.6336437478487787,0.014354672920044744,1.5985109898283416,0.0,0.0
916,243.911,145.894,0.671837087200296,0.6351690520336811,0.01665150897602884,2.202084821225596,0.0,0.0
917,242.8,145.691,0.6665408295639401,0.6356000209036174,0.017367520052524663,1.7815329170053211,1.0,0.0031843613682737016
918,258.36,148.859,0.7356021469981661,0.6406497359878828,0.02830327548935862,3.3548205770736046,1.0,-0.03848138983169831
919,274.594,159.87,0.7176080565459435,0.6446037382943313,0.033107346429165706,2.2050791176456097,1.0,0.014849316772732782
920,279.494,160.307,0.7434921743903887,0.6489604453153687,0.03979352814968349,2.3755553596413628,1.0,-0.014798211309216958
921,273.17,158.166,0.7271094925584514,0.653654760102125,0.04322879981651579,1.6992082308115022,1.0,0.009794795256260239
922,273.17,158.166,0.7271094925584514,0.6591768586143444,0.04526153476676483,1.5008910832159705,1.0,0.0
923,272.774,157.937,0.7271063778595261,0.664329084154347,0.04688955245102997,1.338833288518628,1.0,3.905332597780491e-06
924,288.09,164.654,0.7496690028787638,0.669945524746485,0.050103884569297506,1.5911636157075824,1.0,-0.010634325584349062
925,292.803,167.763,0.7453371720820442,0.6761987486178997,0.05136660803149476,1.3459799296413175,1.0,0.0027858727087643163
926,287.454,167.195,0.7192739017315112,0.6804233541294705,0.05125539696197268,0.7579796451652612,1.0,0.01522246602569239
927,286.881,165.746,0.7308471999324264,0.6854111137560175,0.05105550445636187,0.8899351139551276,1.0,-0.006669183262660831
928,289.423,165.368,0.7501753664554207,0.6926204837936062,0.04940354655123649,1.1649949584515005,1.0,-0.011063590391054626
929,281.145,160.366,0.7531459286881257,0.6987326699394008,0.04892556380177141,1.112164163691351,1.0,-0.000803808729253435
930,275.594,158.26,0.7414002274737774,0.7052625044848417,0.045141134385890194,0.8005497309839713,1.0,0.007009488439012203
931,280.363,159.909,0.7532659199919955,0.7115405556794616,0.042437312904865125,0.98322352327238,1.0,-0.0065905277449790235
932,290.776,166.341,0.7480717321646497,0.717645747442275,0.03803320197859607,0.7999848327126782,1.0,0.004411805696145736
933,289.478,164.028,0.7648084473382595,0.7236977127350555,0.035182237053297455,1.1685082600326269,1.0,-0.009421237554921781
934,288.245,164.256,0.7548521819598676,0.7291921294319433,0.030509544219090846,0.8410500118801477,1.0,0.005667617644277516
935,290.784,167.027,0.7409400875307586,0.7334096412951382,0.025336668802225668,0.29721532433493697,1.0,0.008138440718872023
936,285.912,167.0,0.7120479041916167,0.7354201821447043,0.021498210253588036,-1.0871731961588194,1.0,0.016878557664348447
937,285.726,165.875,0.7225380557648832,0.7382200434547513,0.014592873781859896,-1.0746332713000046,0.0,0.0
938,282.523,165.563,0.7064380326522233,0.7367618377374543,0.01623317410601549,-1.8680145292099097,0.0,0.0
939,282.68,164.383,0.7196425421120188,0.736863562015758,0.01611275872646936,-1.0687815907929643,0.0,0.0
940,287.868,167.137,0.7223475352555089,0.735806330059014,0.016346930541517594,-0.823322443887721,0.0,0.0
941,290.793,167.551,0.7355491760717634,0.7362283142346796,0.01621904396758482,-0.04187288500318029,0.0,0.0
942,289.34,165.438,0.7489331350717489,0.7373194963603444,0.01630714462781707,0.7121810087827166,0.0,0.0
943,294.937,168.824,0.7470087191394588,0.7383146134243411,0.01625828443313994,0.5347492689570666,0.0,0.0
944,301.537,171.682,0.7563693340012348,0.7386496299804646,0.016570599352051844,1.069345993123426,0.0,0.0
945,294.434,166.251,0.7710209261899178,0.7399338176858583,0.018045709990997104,1.7226869167003493,0.0,0.0
946,289.265,161.816,0.7876167993276313,0.7433509625656642,0.020262231342965988,2.184647683303344,0.0,0.0
947,286.49,159.41,0.7971896367856471,0.7466680844083254,0.023308904077194832,2.1674786686668557,1.0,-0.005182537841559363
948,286.031,159.381,0.7946367509301611,0.7488911536320624,0.02566243043559389,1.782590211512054,1.0,0.0014228003335149196
949,292.204,162.262,0.8008159643046432,0.7512746554128883,0.028169699678157266,1.758673662047208,1.0,-0.003049469711791774
950,293.455,163.878,0.7906918561368824,0.7537392368460436,0.029390148521474077,1.2573131185042898,1.0,0.005696197235518377
951,291.229,162.635,0.7906908107111016,0.7556104813819988,0.030527812540944117,1.1491268587309615,1.0,5.8558845783025434e-05
952,290.105,163.776,0.771352334896444,0.7567745115185885,0.03066875087231633,0.4753315007366122,1.0,0.0108901692730311
953,290.945,163.819,0.7760149921559771,0.7573348387594744,0.03092456523062585,0.6040554897762327,1.0,-0.002624589886283142
954,288.791,161.961,0.7830897561758693,0.7587467174702744,0.03144546667672374,0.7741350750444996,1.0,-0.0038831045597590083
